,Unnamed: 0,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Distance_km
10367,11301,37,4.3,1,21,22,Fog,Jam,scooter,Urban ,Pet Supplies,9.26469640391466
10368,11302,32,4.3,2,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Cosmetics,19.67425594993764
10369,11304,20,5.0,2,20,20,Fog,Jam,motorcycle,Metropolitian ,Kitchen,12.35263985896029
10370,11305,23,4.8,3,22,22,Sunny,Jam,motorcycle,Metropolitian ,Home,20.850948424311873
10371,11306,24,4.7,2,21,21,Fog,Jam,motorcycle,Metropolitian ,Books,13.89436656007663
10372,11307,24,4.5,2,17,18,Cloudy,Medium,scooter,Metropolitian ,Home,19.66102221350665
10373,11308,33,4.5,4,10,11,Sandstorms,Low,motorcycle,Metropolitian ,Home,1.5295062057776052
10374,11310,36,4.6,1,19,19,Windy,Jam,motorcycle,Metropolitian ,Skincare,19.760063712198686
10375,11312,38,4.7,5,21,21,Fog,Jam,scooter,Metropolitian ,Jewelry,16.63859018321037
10376,11313,24,4.7,3,22,22,Cloudy,Low,scooter,Metropolitian ,Toys,7.790489304769407
10377,11314,24,4.2,3,9,10,Stormy,Low,motorcycle,Urban ,Apparel,1.520431947999248
10378,11315,23,4.6,2,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Grocery,16.634890709262386
10379,11316,31,3.8,2,23,23,Cloudy,Low,motorcycle,Metropolitian ,Shoes,4435.506157851396
10380,11317,28,4.8,0,19,19,Cloudy,Jam,scooter,Metropolitian ,Books,12.255817809722814
10381,11319,38,4.6,0,15,15,Windy,Medium,motorcycle,Metropolitian ,Kitchen,6.218134914911527
10382,11320,22,4.8,2,22,22,Sandstorms,Jam,motorcycle,Metropolitian ,Jewelry,12.419787919082209
10383,11321,20,4.8,3,16,16,Windy,Medium,motorcycle,Metropolitian ,Kitchen,6.037448590044755
10384,11322,21,4.8,4,22,22,Cloudy,Low,scooter,Metropolitian ,Grocery,4.588360239493078
10385,11323,38,4.6,6,22,22,Cloudy,Low,motorcycle,Metropolitian ,Cosmetics,14.022182614282947
10386,11324,26,4.8,4,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Pet Supplies,7.6481792534738355
10387,11325,39,4.8,0,10,11,Cloudy,Low,motorcycle,Metropolitian ,Sports,3.060475538709063
10388,11326,21,4.6,6,22,23,Cloudy,Low,scooter,Metropolitian ,Toys,12.434914295120448
10389,11328,35,4.1,4,20,21,Stormy,Jam,motorcycle,Metropolitian ,Electronics,10.60258238247256
10390,11329,26,4.6,6,20,21,Windy,Jam,van,Metropolitian ,Snacks,10.906042243292653
10391,11331,37,4.7,0,22,22,Sunny,Jam,scooter,Metropolitian ,Sports,19.688308620509062
10392,11332,26,4.7,2,17,17,Stormy,Medium,motorcycle,Metropolitian ,Books,12.209740515439856
10393,11333,39,4.6,1,23,23,Fog,Low,scooter,Metropolitian ,Jewelry,19.66599261171412
10394,11334,24,4.9,2,18,19,Sunny,Medium,motorcycle,Urban ,Toys,12.484184857475693
10395,11335,24,5.0,5,9,9,Sunny,Low,motorcycle,Metropolitian ,Snacks,1.55255331684981
10396,11336,33,4.1,4,19,19,Cloudy,Medium,motorcycle,Metropolitian ,Pet Supplies,8.811629447251413
10397,11337,34,4.8,5,19,19,Windy,Jam,van,Metropolitian ,Sports,7.772038818805718
10398,11338,24,4.5,1,8,8,Fog,Low,scooter,Urban ,Apparel,3.0251533668867396
10399,11339,35,3.5,6,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Skincare,13.989146264477116
10400,11341,38,4.1,4,21,22,Sandstorms,Jam,motorcycle,Metropolitian ,Clothing,9.180904863919633
10401,11342,26,4.8,3,21,21,Stormy,Jam,motorcycle,Metropolitian ,Outdoors,19.915731481294102
10402,11343,30,4.1,3,22,23,Sandstorms,Low,motorcycle,Metropolitian ,Jewelry,7.440983364732026
10403,11344,36,4.3,2,20,20,Stormy,Jam,motorcycle,Metropolitian ,Grocery,20.253058591951756
10404,11346,22,5.0,2,22,22,Fog,Low,motorcycle,Metropolitian ,Grocery,12.293677673573285
10405,11347,33,5.0,0,9,10,Sunny,Low,scooter,Urban ,Books,1.520455689583788
10406,11348,38,4.6,3,20,20,Sunny,Jam,motorcycle,Metropolitian ,Snacks,4.67431885403065
10407,11349,31,4.9,1,0,0,Windy,Low,motorcycle,Urban ,Electronics,10.427667505405807
10408,11350,29,4.9,1,15,15,Sunny,Medium,scooter,Metropolitian ,Cosmetics,6.232393050016768
10409,11351,37,4.9,5,23,23,Sunny,Low,motorcycle,Urban ,Outdoors,13.393001594700221
10410,11352,33,5.0,6,23,23,Windy,Low,scooter,Metropolitian ,Books,9.060372371427242
10411,11353,32,4.1,4,20,20,Stormy,Jam,motorcycle,Metropolitian ,Toys,9.175127291638498
10412,11354,38,3.5,2,23,23,Cloudy,Low,scooter,Metropolitian ,Sports,19.658828717454107
10413,11355,26,4.6,0,19,19,Windy,Jam,van,Metropolitian ,Books,12.100062421152574
10414,11356,20,4.4,6,23,23,Windy,Low,motorcycle,Urban ,Apparel,9.220499640905741
10415,11357,24,4.9,2,21,21,Sunny,Jam,van,Metropolitian ,Skincare,20.85246332426527
10416,11358,25,4.7,4,22,22,Sandstorms,Low,scooter,Metropolitian ,Outdoors,20.0689200615946
10417,11359,22,3.5,5,0,0,Sunny,Low,scooter,Metropolitian ,Books,16.853347148215086
10418,11360,29,4.6,4,10,11,Cloudy,Low,motorcycle,Urban ,Home,1.5125236323325255
10419,11361,35,4.1,6,21,21,Cloudy,Jam,scooter,Metropolitian ,Books,10.880905305082543
10420,11362,39,5.0,0,19,19,Stormy,Jam,motorcycle,Metropolitian ,Clothing,20.253518127453113
10421,11363,22,4.6,3,11,11,Fog,High,scooter,Metropolitian ,Kitchen,1.5293087736834532
10422,11364,32,3.5,6,17,17,Stormy,Medium,scooter,Metropolitian ,Apparel,17.07302628964209
10423,11365,21,4.5,3,11,12,Stormy,High,motorcycle,Urban ,Jewelry,3.0736169345596607
10424,11366,33,5.0,6,8,9,Sunny,Low,motorcycle,Metropolitian ,Sports,2.980289542200211
10425,11367,37,4.8,0,8,8,Fog,Low,scooter,Metropolitian ,Pet Supplies,3.025279772423236
10426,11369,22,4.4,5,20,20,Fog,Jam,van,Metropolitian ,Kitchen,20.828337442887843
10427,11370,26,4.9,1,9,9,Cloudy,Low,motorcycle,Metropolitian ,Clothing,3.05960707159485
10428,11371,24,3.3,4,23,0,Sunny,Low,van,Metropolitian ,Electronics,12.435597855540221
10429,11372,21,4.6,3,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Apparel,7.761284984440735
10430,11373,28,4.9,2,18,19,Fog,Medium,motorcycle,Urban ,Sports,13.631339548300275
10431,11375,20,5.0,1,22,22,Fog,Low,scooter,Other,Jewelry,9.326616348118742
10432,11376,36,4.7,4,10,10,Sunny,Low,scooter,Metropolitian ,Electronics,1.5125847685793798
10433,11377,23,4.7,0,20,20,Sunny,Jam,motorcycle,Metropolitian ,Sports,12.099122314389794
10434,11378,28,4.6,4,8,9,Cloudy,Low,scooter,Metropolitian ,Jewelry,3.0188687420087144
10435,11379,20,4.6,5,11,11,Stormy,High,scooter,Metropolitian ,Snacks,1.5147861398649296
10436,11380,27,4.6,4,11,11,Sunny,High,van,Urban ,Sports,1.5525569843004514
10437,11381,20,4.7,2,17,18,Cloudy,Medium,motorcycle,Metropolitian ,Cosmetics,10.641604779432296
10438,11382,26,4.4,1,23,23,Sandstorms,Low,motorcycle,Urban ,Home,9.121044921629522
10439,11383,23,4.1,3,9,9,Windy,Low,motorcycle,Metropolitian ,Outdoors,2.979521049499924
10440,11384,24,4.9,3,22,22,Stormy,Low,scooter,Urban ,Kitchen,7.342575883380827
10441,11385,39,4.8,0,22,22,Fog,Low,motorcycle,Metropolitian ,Electronics,4.537647566708254
10442,11386,27,4.8,2,20,20,Sandstorms,Jam,motorcycle,Urban ,Sports,10.602504075104976
10443,11387,33,4.6,1,17,18,Stormy,Medium,motorcycle,Metropolitian ,Kitchen,13.773737657079298
10444,11388,38,4.5,4,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Clothing,19.68777669417997
10445,11389,38,4.6,2,21,21,Windy,Jam,motorcycle,Urban ,Pet Supplies,17.13752759379912
10446,11390,30,4.4,4,8,9,Stormy,Low,motorcycle,Metropolitian ,Cosmetics,3.1048274856004796
10447,11392,36,4.1,4,20,21,Fog,Jam,scooter,Metropolitian ,Cosmetics,16.600975700594585
10448,11393,23,4.7,4,12,12,Windy,High,scooter,Metropolitian ,Apparel,2.9303401069040156
10449,11394,33,5.0,5,20,21,Fog,Jam,scooter,Metropolitian ,Sports,4.560734055769101
10450,11396,31,5.0,4,18,18,Windy,Medium,motorcycle,Metropolitian ,Books,7.568033295671673
10451,11397,24,5.0,3,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Toys,4.65819360783491
10452,11398,22,4.5,5,22,22,Stormy,Low,motorcycle,Urban ,Snacks,14.022136830289478
10453,11399,25,4.8,3,20,20,Sunny,Jam,motorcycle,Urban ,Cosmetics,17.09819699771769
10454,11400,28,4.7,3,17,18,Sandstorms,Medium,scooter,Other,Grocery,4.528164580408178
10455,11401,20,4.6,2,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Clothing,16.47648926069649
10456,11403,31,4.8,1,11,11,Cloudy,High,motorcycle,Metropolitian ,Grocery,3.116212741612218
10457,11404,24,4.5,3,19,19,Fog,Jam,motorcycle,Metropolitian ,Jewelry,4.579042936877916
10458,11405,20,4.9,3,9,10,Stormy,Low,van,Metropolitian ,Pet Supplies,3.0294405603131453
10459,11406,34,4.8,0,19,19,Stormy,Jam,motorcycle,Urban ,Sports,12.419850660252768
10460,11407,38,4.4,0,8,8,Windy,Low,motorcycle,Urban ,Home,1.5580874730609473
10461,11408,20,4.8,1,23,23,Stormy,Low,motorcycle,Metropolitian ,Kitchen,4.596701982329869
10462,11409,23,4.8,0,20,21,Sandstorms,Jam,motorcycle,Urban ,Electronics,4.657127681974745
10463,11410,34,4.5,6,17,17,Windy,Medium,motorcycle,Urban ,Books,7.448303502970493
10464,11411,35,4.7,0,11,11,Fog,Low,motorcycle,Metropolitian ,Jewelry,3.1089998000385433
10465,11412,33,4.5,6,17,17,Windy,Medium,van,Metropolitian ,Toys,4.657579589646204
10466,11413,20,4.7,1,9,10,Windy,Low,scooter,Metropolitian ,Jewelry,4420.987880758174
10467,11414,35,4.1,3,13,13,Cloudy,High,scooter,Metropolitian ,Toys,6.081142187746012
10468,11415,37,4.9,4,18,18,Fog,Medium,scooter,Metropolitian ,Electronics,20.182728114832916
10469,11416,22,4.8,2,10,10,Stormy,Low,motorcycle,Urban ,Home,1.5525876685610625
10470,11417,24,4.5,1,9,9,Cloudy,Low,motorcycle,Metropolitian ,Jewelry,1.5147453171152914
10471,11418,23,4.7,6,21,21,Sandstorms,Jam,scooter,Metropolitian ,Clothing,7.772253320446165
10472,11419,39,4.6,1,10,10,Windy,Low,motorcycle,Metropolitian ,Cosmetics,3.0187008024382194
10473,11420,20,4.5,4,17,17,Windy,Medium,motorcycle,Urban ,Snacks,4.5894994863803555
10474,11421,38,4.9,2,19,19,Sunny,Jam,motorcycle,Metropolitian ,Electronics,17.074806111801863
10475,11422,29,4.7,3,17,17,Fog,Medium,motorcycle,Other,Grocery,14.022136830289478
10476,11423,31,4.2,1,20,20,Fog,Jam,scooter,Metropolitian ,Outdoors,13.631440268080546
10477,11424,28,4.6,4,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Electronics,20.851771383105145
10478,11425,36,4.8,0,18,18,Windy,Medium,motorcycle,Metropolitian ,Shoes,19.659373527443684
10479,11426,24,5.0,3,17,18,Cloudy,Medium,scooter,Metropolitian ,Apparel,7.683892680377775
10480,11427,29,4.7,0,20,20,Sandstorms,Jam,scooter,Metropolitian ,Cosmetics,13.973760919164189
10481,11428,24,4.5,1,11,11,Sandstorms,High,scooter,Metropolitian ,Apparel,1.5203488928264928
10482,11429,21,4.8,5,23,0,Fog,Low,motorcycle,Metropolitian ,Books,19.915585713443292
10483,11430,38,4.6,3,10,10,Fog,Low,scooter,Metropolitian ,Jewelry,3.05960707159485
10484,11431,38,4.8,4,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Books,16.903814838158784
10485,11432,24,4.8,5,10,10,Cloudy,Low,motorcycle,Metropolitian ,Grocery,3.0188764660307563
10486,11433,26,3.2,4,22,22,Sunny,Low,motorcycle,Metropolitian ,Home,16.636808584025776
10487,11434,35,4.3,2,22,22,Fog,Low,motorcycle,Metropolitian ,Toys,10.570252908042312
10488,11436,36,4.8,6,20,20,Sandstorms,Jam,scooter,Metropolitian ,Clothing,4.590648124312415
10489,11437,30,5.0,4,23,23,Fog,Low,motorcycle,Metropolitian ,Pet Supplies,4.589965403039351
10490,11438,32,3.7,1,22,22,Cloudy,Low,van,Metropolitian ,Electronics,16.636744591831217
10491,11439,35,4.6,1,15,15,Windy,Medium,motorcycle,Metropolitian ,Grocery,6.232380002107721
10492,11440,34,4.5,1,21,21,Stormy,Jam,scooter,Metropolitian ,Outdoors,4.464808750409879
10493,11441,37,4.7,5,17,18,Cloudy,Medium,scooter,Metropolitian ,Apparel,10.587732954177069
10494,11442,29,5.0,4,17,17,Windy,Medium,motorcycle,Metropolitian ,Apparel,13.829019124454268
10495,11443,31,3.9,6,19,19,Sandstorms,Jam,scooter,Urban ,Electronics,19.364487993280896
10496,11444,34,4.6,6,18,18,Cloudy,Medium,scooter,Other,Jewelry,9.313691518325752
10497,11445,28,4.4,4,18,18,Stormy,Medium,motorcycle,Metropolitian ,Electronics,10.906432552887628
10498,11446,23,4.5,6,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Books,20.856833724898493
10499,11447,24,4.6,5,14,14,Cloudy,High,motorcycle,Metropolitian ,Sports,6.146925931738805
10500,11448,23,4.9,0,10,10,Cloudy,Low,van,Metropolitian ,Clothing,1.5303005968363894
10501,11449,23,4.8,2,22,22,Windy,Low,van,Urban ,Outdoors,13.76685500858734
10502,11450,27,4.5,4,21,21,Sunny,Jam,motorcycle,Metropolitian ,Grocery,11.916582838288104
10503,11451,26,4.6,0,21,21,Windy,Jam,motorcycle,Metropolitian ,Clothing,4.544264509631538
10504,11452,21,4.9,4,19,19,Fog,Jam,motorcycle,Urban ,Clothing,12.107331188826926
10505,11453,37,4.8,0,21,22,Cloudy,Jam,motorcycle,Metropolitian ,Pet Supplies,7.54640142147466
10506,11454,24,4.5,1,17,17,Stormy,Medium,scooter,Urban ,Electronics,9.054052950169497
10507,11456,21,4.5,1,19,19,Stormy,Jam,scooter,Metropolitian ,Cosmetics,10.711191521545718
10508,11457,20,4.9,2,18,18,Stormy,Medium,motorcycle,Metropolitian ,Snacks,12.464369459117805
10509,11458,22,4.8,4,21,21,Sunny,Jam,motorcycle,Other,Kitchen,13.406029476290724
10510,11459,30,4.9,5,21,22,Sandstorms,Jam,van,Metropolitian ,Toys,4.471739409979227
10511,11460,32,4.5,6,9,9,Sandstorms,Low,motorcycle,Urban ,Sports,3.105095437473336
10512,11462,37,4.7,2,21,21,Cloudy,Jam,scooter,Metropolitian ,Clothing,13.407092693002484
10513,11463,38,4.3,6,11,11,Sandstorms,High,motorcycle,Metropolitian ,Outdoors,3.073687981631253
10514,11464,35,4.7,6,21,21,Sunny,Jam,motorcycle,Metropolitian ,Clothing,4.682100175479253
10515,11465,35,4.9,0,18,18,Sunny,Medium,motorcycle,Urban ,Sports,4.610035602260694
10516,11466,30,4.9,5,11,12,Fog,High,motorcycle,Metropolitian ,Home,1.554619810773694
10517,11467,26,4.9,3,9,9,Cloudy,Low,motorcycle,Urban ,Outdoors,1.529622754840466
10518,11468,32,3.8,4,19,19,Stormy,Jam,van,Urban ,Pet Supplies,19.762388480864143
10519,11469,30,5.0,4,13,14,Sandstorms,High,scooter,Metropolitian ,Sports,6.1186308844114
10520,11470,34,4.6,3,20,20,Windy,Jam,motorcycle,Metropolitian ,Shoes,7.646982582847267
10521,11473,37,5.0,1,17,17,Sunny,Medium,motorcycle,Metropolitian ,Apparel,7.562108717550266
10522,11474,35,4.4,2,19,19,Stormy,Jam,motorcycle,Metropolitian ,Shoes,20.25292440884735
10523,11475,37,4.8,3,22,22,Cloudy,Jam,motorcycle,Metropolitian ,Jewelry,9.054602228168925
10524,11476,20,4.9,3,20,20,Stormy,Jam,scooter,Metropolitian ,Home,10.709003371535417
10525,11477,23,4.7,4,20,21,Windy,Jam,van,Urban ,Cosmetics,16.384366809227615
10526,11478,38,4.9,2,9,9,Sandstorms,Low,scooter,Metropolitian ,Clothing,1.532234790495708
10527,11479,29,4.5,0,20,20,Sandstorms,Jam,motorcycle,Urban ,Home,4.66331041671685
10528,11480,36,5.0,6,19,19,Cloudy,Jam,scooter,Metropolitian ,Skincare,10.724960763776828
10529,11482,31,4.8,2,23,23,Stormy,Low,motorcycle,Metropolitian ,Toys,16.645616357823624
10530,11483,29,4.8,2,17,18,Fog,Medium,motorcycle,Metropolitian ,Skincare,14.022182614282947
10531,11484,22,5.0,2,19,20,Cloudy,Jam,motorcycle,Metropolitian ,Apparel,10.433242609954101
10532,11485,35,4.9,4,21,22,Windy,Jam,motorcycle,Metropolitian ,Apparel,9.31283846749211
10533,11486,33,4.8,1,18,18,Stormy,Medium,scooter,Metropolitian ,Toys,10.586888296813116
10534,11488,30,5.0,6,18,18,Stormy,Medium,motorcycle,Metropolitian ,Sports,7.546670729116101
10535,11489,26,4.8,4,10,11,Stormy,Low,scooter,Metropolitian ,Jewelry,1.5527001583674398
10536,11490,31,4.8,6,19,19,Cloudy,Jam,motorcycle,Metropolitian ,Books,10.88107784923287
10537,11491,21,4.6,1,23,0,Sunny,Low,motorcycle,Urban ,Jewelry,4.537553114731602
10538,11492,33,4.1,2,18,18,Stormy,Medium,scooter,Metropolitian ,Snacks,13.990192142064847
10539,11493,21,4.6,2,9,9,Fog,Low,van,Urban ,Apparel,3.1044353971266565
10540,11494,21,4.1,2,21,22,Fog,Jam,motorcycle,Metropolitian ,Outdoors,19.36338289365832
10541,11495,29,4.7,5,23,23,Sandstorms,Low,scooter,Metropolitian ,Jewelry,16.852118690780628
10542,11497,33,4.1,1,17,18,Windy,Medium,motorcycle,Metropolitian ,Pet Supplies,4.528282400326012
10543,11498,23,5.0,4,23,23,Fog,Low,motorcycle,Metropolitian ,Cosmetics,4.56096495080353
10544,11499,22,4.8,3,11,11,Cloudy,High,motorcycle,Metropolitian ,Pet Supplies,3.1047859175295125
10545,11500,38,4.8,2,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Sports,10.723989806656368
10546,11501,39,4.6,4,8,8,Windy,Low,motorcycle,Metropolitian ,Clothing,3.0249963435107836
10547,11502,28,4.9,2,21,21,Fog,Jam,motorcycle,Metropolitian ,Home,20.25308886851953
10548,11503,22,4.7,3,20,20,Sandstorms,Jam,scooter,Urban ,Sports,4.674181485440602
10549,11504,35,4.4,0,11,11,Stormy,High,scooter,Urban ,Pet Supplies,1.558114851289754
10550,11505,32,4.9,2,19,19,Windy,Medium,van,Metropolitian ,Cosmetics,16.85352490584544
10551,11506,21,4.1,3,0,0,Sandstorms,Low,motorcycle,Metropolitian ,Pet Supplies,8.790360138254623
10552,11507,37,4.6,0,23,0,Windy,Low,scooter,Metropolitian ,Snacks,9.220499640905741
10553,11508,30,4.2,3,9,10,Stormy,Low,motorcycle,Urban ,Grocery,3.029527086813746
10554,11509,37,4.9,4,9,9,Sunny,Low,motorcycle,Urban ,Pet Supplies,3.0182264849996012
10555,11510,39,4.3,1,8,8,Windy,Low,motorcycle,Metropolitian ,Jewelry,1.5545511732988062
10556,11511,32,5.0,3,17,17,Cloudy,Medium,van,Urban ,Cosmetics,12.418480328292787
10557,11512,38,4.0,3,21,21,Windy,Jam,motorcycle,Urban ,Shoes,16.901828274275406
10558,11513,22,4.3,0,22,22,Windy,Low,motorcycle,Metropolitian ,Books,4.674280112157379
10559,11514,38,3.9,4,20,20,Sandstorms,Jam,scooter,Metropolitian ,Home,19.976712110350487
10560,11515,25,4.9,0,21,22,Cloudy,Jam,motorcycle,Urban ,Apparel,10.865409153294227
10561,11516,35,4.8,4,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Outdoors,17.076514098174254
10562,11517,28,4.9,0,22,22,Fog,Low,scooter,Urban ,Kitchen,20.853426491969202
10563,11519,29,4.8,0,21,21,Fog,Jam,motorcycle,Metropolitian ,Cosmetics,7.762596264580148
10564,11520,27,4.7,1,21,22,Windy,Jam,motorcycle,Urban ,Electronics,8.937788557678179
10565,11521,21,4.2,6,17,17,Cloudy,Medium,scooter,Metropolitian ,Clothing,17.138295790539786
10566,11523,27,4.8,2,20,20,Sunny,Jam,motorcycle,Metropolitian ,Apparel,13.972036025783177
10567,11524,32,4.6,1,22,22,Stormy,Low,motorcycle,Metropolitian ,Toys,9.12108977493757
10568,11525,38,4.9,0,17,18,Stormy,Medium,motorcycle,Urban ,Clothing,10.60245939514964
10569,11526,24,4.7,5,23,0,Stormy,Low,motorcycle,Metropolitian ,Cosmetics,10.60258238247256
10570,11527,38,4.7,5,23,23,Fog,Low,motorcycle,Urban ,Skincare,9.326360257118816
10571,11528,23,4.5,1,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Apparel,9.19302787417212
10572,11529,36,4.0,0,17,18,Windy,Medium,motorcycle,Metropolitian ,Outdoors,19.617929437389435
10573,11530,21,4.6,4,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Apparel,9.121499067661924
10574,11531,38,4.9,0,23,0,Stormy,Low,motorcycle,Metropolitian ,Kitchen,7.601362669750945
10575,11532,35,4.7,6,20,20,Fog,Jam,motorcycle,Metropolitian ,Skincare,12.417487520918895
10576,11533,27,4.8,6,19,19,Cloudy,Jam,scooter,Metropolitian ,Jewelry,12.464329547626278
10577,11534,28,4.1,3,11,11,Sunny,High,motorcycle,Metropolitian ,Kitchen,2.984498091313309
10578,11536,21,5.0,4,9,9,Sandstorms,Low,motorcycle,Urban ,Snacks,2.9844140404688675
10579,11537,29,4.1,2,19,19,Cloudy,Jam,scooter,Metropolitian ,Snacks,13.989695713800396
10580,11538,20,4.5,6,21,22,Sandstorms,Jam,motorcycle,Urban ,Grocery,8.790990992588457
10581,11539,26,4.8,2,18,18,Stormy,Medium,motorcycle,Urban ,Toys,13.97014466545326
10582,11540,27,4.7,2,19,19,Stormy,Medium,motorcycle,Metropolitian ,Sports,10.586888296813116
10583,11541,39,4.6,5,19,19,Windy,Medium,scooter,Metropolitian ,Pet Supplies,13.413644078076244
10584,11542,21,4.7,0,19,20,Cloudy,Jam,motorcycle,Metropolitian ,Sports,12.073616371381316
10585,11544,39,4.7,0,19,19,Stormy,Jam,scooter,Metropolitian ,Skincare,16.151339134808936
10586,11545,37,4.1,6,19,19,Stormy,Jam,motorcycle,Urban ,Home,20.850948424311873
10587,11546,27,4.5,1,9,9,Windy,Low,van,Urban ,Pet Supplies,3.0643356747968533
10588,11547,23,4.8,5,20,20,Windy,Jam,motorcycle,Metropolitian ,Snacks,12.417687564200063
10589,11548,20,4.9,2,19,19,Sunny,Medium,motorcycle,Metropolitian ,Outdoors,12.16145053143676
10590,11550,35,4.6,4,17,17,Fog,Medium,motorcycle,Metropolitian ,Outdoors,12.073397681482605
10591,11551,36,4.2,5,20,21,Sunny,Jam,motorcycle,Metropolitian ,Shoes,12.41848049973811
10592,11552,26,4.4,2,18,18,Sandstorms,Medium,motorcycle,Other,Skincare,12.294166376369665
10593,11553,28,4.8,6,17,17,Fog,Medium,motorcycle,Metropolitian ,Books,10.565936169903516
10594,11554,23,4.7,5,21,21,Stormy,Jam,motorcycle,Metropolitian ,Apparel,2240.762702851076
10595,11555,35,4.7,2,21,22,Windy,Jam,motorcycle,Metropolitian ,Jewelry,10.72467208673564
10596,11556,32,4.7,6,13,14,Sunny,High,scooter,Urban ,Shoes,5.9592931098219735
10597,11557,32,4.6,0,14,15,Cloudy,High,motorcycle,Metropolitian ,Skincare,6.037474189824093
10598,11558,33,4.5,0,18,18,Sunny,Medium,van,Urban ,Home,19.617573744443128
10599,11559,20,4.8,4,22,22,Sandstorms,Low,scooter,Metropolitian ,Books,13.631440268080546
10600,11560,30,4.8,1,9,9,Windy,Low,scooter,Urban ,Outdoors,1.5302594894332384
10601,11561,30,4.6,3,19,19,Sunny,Jam,van,Metropolitian ,Skincare,7.5735286916855555
10602,11562,37,4.5,5,9,9,Fog,Low,motorcycle,Metropolitian ,Outdoors,1.5126978119717678
10603,11563,27,4.1,4,20,20,Cloudy,Jam,scooter,Metropolitian ,Kitchen,10.427668815941242
10604,11564,37,5.0,4,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Shoes,7.761779919073713
10605,11565,21,4.6,0,0,0,Sandstorms,Low,motorcycle,Metropolitian ,Toys,9.348356419300423
10606,11566,37,3.9,6,19,20,Stormy,Jam,motorcycle,Metropolitian ,Kitchen,13.68250488691661
10607,11567,36,4.6,5,10,10,Cloudy,Low,van,Urban ,Cosmetics,1.5526968797445755
10608,11568,26,4.8,3,17,18,Cloudy,Medium,motorcycle,Urban ,Home,12.419572625827143
10609,11569,28,4.8,6,10,10,Stormy,Low,van,Metropolitian ,Sports,1.5367187556842812
10610,11570,39,4.3,5,9,9,Stormy,Low,motorcycle,Metropolitian ,Shoes,3.0597099613184353
10611,11571,26,5.0,1,11,11,Sandstorms,High,motorcycle,Metropolitian ,Grocery,3.040665363317611
10612,11572,21,4.5,5,18,18,Stormy,Medium,van,Metropolitian ,Pet Supplies,9.348448896833318
10613,11573,32,4.9,6,23,0,Sunny,Low,scooter,Metropolitian ,Skincare,19.975152579495532
10614,11574,39,4.5,0,8,8,Sunny,Low,motorcycle,Metropolitian ,Sports,1.5125562753617192
10615,11575,20,5.0,5,22,22,Sandstorms,Low,scooter,Metropolitian ,Outdoors,10.485818012040088
10616,11576,21,4.9,1,9,9,Sunny,Low,scooter,Urban ,Pet Supplies,1.520309052937885
